Data,Info,Valor,Info1,Info2,Info3,Info4,Info5,Info6,Info7,Info8,Info9,Info10
2020-07-31,imoveis_implantacao_condominio_pr,"2.570,00",imoveis,implantacao,condominio,pr,,,,,,
2019-03-31,imoveis_area_privativa_rj,"56,41",imoveis,area,privativa,rj,,,,,,
2018-04-30,imoveis_tipo_apartamento_ce,"538,00",imoveis,tipo,apartamento,ce,,,,,,
2020-08-31,direcionamento_6166_br,"46.331.561.459,33",direcionamento,6166,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_ap,"21,00",imoveis,tipo,apartamento,ap,,,,,,
2015-03-31,direcionamento_aplicacao_residencial_br,"404.800.860.224,78",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_pr,"62,41",imoveis,area,total,pr,,,,,,
2018-05-31,imoveis_valor_compra_br,"160.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_ap,"8,00",imoveis,dormitorio,2,ap,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_pb,"1.260,00",imoveis,garantia,alienacao,fiduciaria,pb,,,,,
2019-01-31,direcionamento_6720_br,"42.543.739.706,44",direcionamento,6720,br,,,,,,,
2021-08-31,imoveis_area_total_pe,"76,15",imoveis,area,total,pe,,,,,,
2015-03-31,direcionamento_6104_br,"618.946.680,00",direcionamento,6104,br,,,,,,,
2020-07-31,imoveis_implantacao_condominio_rj,"3.264,00",imoveis,implantacao,condominio,rj,,,,,,
2019-03-31,imoveis_area_privativa_rn,"65,16",imoveis,area,privativa,rn,,,,,,
2018-04-30,imoveis_tipo_apartamento_df,"67,00",imoveis,tipo,apartamento,df,,,,,,
2020-08-31,direcionamento_6172_br,"1.246.130.654,02",direcionamento,6172,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_ba,"405,00",imoveis,tipo,apartamento,ba,,,,,,
2015-04-30,direcionamento_aplicacao_residencial_br,"410.574.566.590,10",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_rj,"76,57",imoveis,area,total,rj,,,,,,
2018-06-30,imoveis_valor_compra_br,"160.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_ba,"939,00",imoveis,dormitorio,2,ba,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_pe,"1.891,00",imoveis,garantia,alienacao,fiduciaria,pe,,,,,
2019-01-31,direcionamento_6722_br,"0,00",direcionamento,6722,br,,,,,,,
2021-08-31,imoveis_area_total_pi,"67,00",imoveis,area,total,pi,,,,,,
2015-03-31,direcionamento_6107_br,"66.926.973,00",direcionamento,6107,br,,,,,,,
2020-07-31,imoveis_implantacao_condominio_rn,"271,00",imoveis,implantacao,condominio,rn,,,,,,
2019-03-31,imoveis_area_privativa_ro,"69,89",imoveis,area,privativa,ro,,,,,,
2018-04-30,imoveis_tipo_apartamento_es,"113,00",imoveis,tipo,apartamento,es,,,,,,
2020-08-31,direcionamento_6178_br,"23.020.694.999,52",direcionamento,6178,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_ce,"521,00",imoveis,tipo,apartamento,ce,,,,,,
2015-05-31,direcionamento_aplicacao_residencial_br,"413.688.019.392,28",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_rn,"70,89",imoveis,area,total,rn,,,,,,
2018-07-31,imoveis_valor_compra_br,"163.215,02",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_ce,"671,00",imoveis,dormitorio,2,ce,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_pi,"500,00",imoveis,garantia,alienacao,fiduciaria,pi,,,,,
2019-01-31,direcionamento_6730_br,"12.832.854,35",direcionamento,6730,br,,,,,,,
2021-08-31,imoveis_area_total_pr,"78,20",imoveis,area,total,pr,,,,,,
2015-03-31,direcionamento_6109_br,"1.496.836.531,82",direcionamento,6109,br,,,,,,,
2020-07-31,imoveis_implantacao_condominio_ro,"103,00",imoveis,implantacao,condominio,ro,,,,,,
2019-03-31,imoveis_area_privativa_rr,"63,00",imoveis,area,privativa,rr,,,,,,
2018-04-30,imoveis_tipo_apartamento_go,"1.412,00",imoveis,tipo,apartamento,go,,,,,,
2020-08-31,direcionamento_6180_br,"21.785.252,46",direcionamento,6180,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_df,"232,00",imoveis,tipo,apartamento,df,,,,,,
2015-06-30,direcionamento_aplicacao_residencial_br,"415.346.169.860,72",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_ro,"73,25",imoveis,area,total,ro,,,,,,
2018-08-31,imoveis_valor_compra_br,"160.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_df,"413,00",imoveis,dormitorio,2,df,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_pr,"4.415,00",imoveis,garantia,alienacao,fiduciaria,pr,,,,,
2019-01-31,direcionamento_6778_br,"80.374.498.261,41",direcionamento,6778,br,,,,,,,
2021-08-31,imoveis_area_total_rj,"78,77",imoveis,area,total,rj,,,,,,
2015-03-31,direcionamento_6113_br,"34.917.760.889,54",direcionamento,6113,br,,,,,,,
2020-07-31,imoveis_implantacao_condominio_rr,"4,00",imoveis,implantacao,condominio,rr,,,,,,
2019-03-31,imoveis_area_privativa_rs,"56,67",imoveis,area,privativa,rs,,,,,,
2018-04-30,imoveis_tipo_apartamento_ma,"186,00",imoveis,tipo,apartamento,ma,,,,,,
2020-08-31,direcionamento_6200_br,"43.836.040.653,07",direcionamento,6200,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_es,"89,00",imoveis,tipo,apartamento,es,,,,,,
2015-07-31,direcionamento_aplicacao_residencial_br,"421.193.623.382,29",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_rr,"63,00",imoveis,area,total,rr,,,,,,
2018-09-30,imoveis_valor_compra_br,"161.675,39",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_es,"406,00",imoveis,dormitorio,2,es,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_rj,"2.752,00",imoveis,garantia,alienacao,fiduciaria,rj,,,,,
2019-01-31,direcionamento_6800_br,"11.207.296.506,03",direcionamento,6800,br,,,,,,,
2021-08-31,imoveis_area_total_rn,"77,38",imoveis,area,total,rn,,,,,,
2015-03-31,direcionamento_6117_br,"10.736.174.511,50",direcionamento,6117,br,,,,,,,
2020-07-31,imoveis_implantacao_condominio_rs,"2.594,00",imoveis,implantacao,condominio,rs,,,,,,
2019-03-31,imoveis_area_privativa_sc,"63,20",imoveis,area,privativa,sc,,,,,,
2018-04-30,imoveis_tipo_apartamento_mg,"2.324,00",imoveis,tipo,apartamento,mg,,,,,,
2020-08-31,direcionamento_6201_br,"5.710.062.264,92",direcionamento,6201,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_go,"1.488,00",imoveis,tipo,apartamento,go,,,,,,
2015-08-31,direcionamento_aplicacao_residencial_br,"423.013.773.838,03",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_rs,"74,67",imoveis,area,total,rs,,,,,,
2018-10-31,imoveis_valor_compra_br,"163.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_go,"2.517,00",imoveis,dormitorio,2,go,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_rn,"945,00",imoveis,garantia,alienacao,fiduciaria,rn,,,,,
2019-01-31,direcionamento_6801_br,"4.855.410.607,90",direcionamento,6801,br,,,,,,,
2021-08-31,imoveis_area_total_ro,"70,00",imoveis,area,total,ro,,,,,,
2015-03-31,direcionamento_6119_br,"39.431.936,45",direcionamento,6119,br,,,,,,,
2020-07-31,imoveis_implantacao_condominio_sc,"1.688,00",imoveis,implantacao,condominio,sc,,,,,,
2019-03-31,imoveis_area_privativa_se,"60,15",imoveis,area,privativa,se,,,,,,
2018-04-30,imoveis_tipo_apartamento_ms,"512,00",imoveis,tipo,apartamento,ms,,,,,,
2020-08-31,direcionamento_6202_br,"3.395.370.648,86",direcionamento,6202,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_ma,"280,00",imoveis,tipo,apartamento,ma,,,,,,
2015-09-30,direcionamento_aplicacao_residencial_br,"423.971.158.497,03",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_sc,"76,38",imoveis,area,total,sc,,,,,,
2018-11-30,imoveis_valor_compra_br,"170.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_ma,"241,00",imoveis,dormitorio,2,ma,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_ro,"312,00",imoveis,garantia,alienacao,fiduciaria,ro,,,,,
2019-01-31,direcionamento_6802_br,"103.803.863,64",direcionamento,6802,br,,,,,,,
2021-08-31,imoveis_area_total_rr,"73,88",imoveis,area,total,rr,,,,,,
2015-03-31,direcionamento_6123_br,"119.339.045.791,26",direcionamento,6123,br,,,,,,,
2020-07-31,imoveis_implantacao_condominio_se,"258,00",imoveis,implantacao,condominio,se,,,,,,
2019-03-31,imoveis_area_privativa_sp,"53,72",imoveis,area,privativa,sp,,,,,,
2018-04-30,imoveis_tipo_apartamento_mt,"376,00",imoveis,tipo,apartamento,mt,,,,,,
2020-08-31,direcionamento_6204_br,"734.343.990,02",direcionamento,6204,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_mg,"1.556,00",imoveis,tipo,apartamento,mg,,,,,,
2015-10-31,direcionamento_aplicacao_residencial_br,"425.929.224.623,72",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_se,"74,90",imoveis,area,total,se,,,,,,
2018-12-31,imoveis_valor_compra_br,"166.290,22",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_mg,"3.972,00",imoveis,dormitorio,2,mg,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_rr,"69,00",imoveis,garantia,alienacao,fiduciaria,rr,,,,,
2019-01-31,direcionamento_6804_br,"0,00",direcionamento,6804,br,,,,,,,
2021-08-31,imoveis_area_total_rs,"83,11",imoveis,area,total,rs,,,,,,
2015-03-31,direcionamento_6124_br,"747.728.726,07",direcionamento,6124,br,,,,,,,
2020-07-31,imoveis_implantacao_condominio_sp,"13.701,00",imoveis,implantacao,condominio,sp,,,,,,
2019-03-31,imoveis_area_privativa_to,"80,77",imoveis,area,privativa,to,,,,,,
2018-04-30,imoveis_tipo_apartamento_pa,"167,00",imoveis,tipo,apartamento,pa,,,,,,
2020-08-31,direcionamento_6206_br,"11.376.068.121,65",direcionamento,6206,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_ms,"334,00",imoveis,tipo,apartamento,ms,,,,,,
2015-11-30,direcionamento_aplicacao_residencial_br,"427.375.836.904,22",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_sp,"88,82",imoveis,area,total,sp,,,,,,
2019-01-31,imoveis_valor_compra_br,"250.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_ms,"608,00",imoveis,dormitorio,2,ms,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_rs,"4.462,00",imoveis,garantia,alienacao,fiduciaria,rs,,,,,
2019-01-31,direcionamento_6805_br,"140.451.991,56",direcionamento,6805,br,,,,,,,
2021-08-31,imoveis_area_total_sc,"80,69",imoveis,area,total,sc,,,,,,
2015-03-31,direcionamento_6139_br,"21.752.030.183,23",direcionamento,6139,br,,,,,,,
2020-07-31,imoveis_implantacao_condominio_to,"121,00",imoveis,implantacao,condominio,to,,,,,,
2019-04-30,imoveis_area_privativa_ac,"78,09",imoveis,area,privativa,ac,,,,,,
2018-04-30,imoveis_tipo_apartamento_pb,"223,00",imoveis,tipo,apartamento,pb,,,,,,
2020-08-31,direcionamento_6208_br,"262.124.671,04",direcionamento,6208,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_mt,"606,00",imoveis,tipo,apartamento,mt,,,,,,
2015-12-31,direcionamento_aplicacao_residencial_br,"427.679.814.994,45",direcionamento,aplicacao,residencial,br,,,,,,
2018-06-30,imoveis_area_total_to,"85,13",imoveis,area,total,to,,,,,,
2019-02-28,imoveis_valor_compra_br,"160.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_mt,"947,00",imoveis,dormitorio,2,mt,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_sc,"2.489,00",imoveis,garantia,alienacao,fiduciaria,sc,,,,,
2019-01-31,direcionamento_6810_br,"2.057.750.778,26",direcionamento,6810,br,,,,,,,
2021-08-31,imoveis_area_total_se,"83,14",imoveis,area,total,se,,,,,,
2015-03-31,direcionamento_6143_br,"23.930.863.108,37",direcionamento,6143,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_ac,"39,00",imoveis,implantacao,isolado,ac,,,,,,
2019-04-30,imoveis_area_privativa_al,"67,74",imoveis,area,privativa,al,,,,,,
2018-04-30,imoveis_tipo_apartamento_pe,"317,00",imoveis,tipo,apartamento,pe,,,,,,
2020-08-31,direcionamento_6209_br,"5.375.912.288,09",direcionamento,6209,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_pa,"241,00",imoveis,tipo,apartamento,pa,,,,,,
2016-01-31,direcionamento_aplicacao_residencial_br,"425.757.624.307,83",direcionamento,aplicacao,residencial,br,,,,,,
2018-07-31,imoveis_area_total_ac,"110,44",imoveis,area,total,ac,,,,,,
2019-03-31,imoveis_valor_compra_br,"163.494,36",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_pa,"207,00",imoveis,dormitorio,2,pa,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_se,"962,00",imoveis,garantia,alienacao,fiduciaria,se,,,,,
2019-01-31,direcionamento_6814_br,"0,00",direcionamento,6814,br,,,,,,,
2021-08-31,imoveis_area_total_sp,"93,89",imoveis,area,total,sp,,,,,,
2015-03-31,direcionamento_6166_br,"23.604.460.983,33",direcionamento,6166,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_al,"314,00",imoveis,implantacao,isolado,al,,,,,,
2019-04-30,imoveis_area_privativa_am,"52,80",imoveis,area,privativa,am,,,,,,
2018-04-30,imoveis_tipo_apartamento_pi,"198,00",imoveis,tipo,apartamento,pi,,,,,,
2020-08-31,direcionamento_6210_br,"1.098.631.342,14",direcionamento,6210,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_pb,"239,00",imoveis,tipo,apartamento,pb,,,,,,
2016-02-29,direcionamento_aplicacao_residencial_br,"434.619.415.346,85",direcionamento,aplicacao,residencial,br,,,,,,
2018-07-31,imoveis_area_total_al,"78,74",imoveis,area,total,al,,,,,,
2019-04-30,imoveis_valor_compra_br,"165.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_pb,"760,00",imoveis,dormitorio,2,pb,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_sp,"15.685,00",imoveis,garantia,alienacao,fiduciaria,sp,,,,,
2019-01-31,direcionamento_6816_br,"1.631.104.999,38",direcionamento,6816,br,,,,,,,
2021-08-31,imoveis_area_total_to,"106,47",imoveis,area,total,to,,,,,,
2015-03-31,direcionamento_6172_br,"2.040.857.575,26",direcionamento,6172,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_am,"174,00",imoveis,implantacao,isolado,am,,,,,,
2019-04-30,imoveis_area_privativa_ap,"103,36",imoveis,area,privativa,ap,,,,,,
2018-04-30,imoveis_tipo_apartamento_pr,"1.307,00",imoveis,tipo,apartamento,pr,,,,,,
2020-08-31,direcionamento_6214_br,"1.185.447.127,23",direcionamento,6214,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_pe,"377,00",imoveis,tipo,apartamento,pe,,,,,,
2016-03-31,direcionamento_aplicacao_residencial_br,"435.986.598.249,06",direcionamento,aplicacao,residencial,br,,,,,,
2018-07-31,imoveis_area_total_am,"98,40",imoveis,area,total,am,,,,,,
2019-05-31,imoveis_valor_compra_br,"168.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_pe,"825,00",imoveis,dormitorio,2,pe,,,,,,
2019-02-28,imoveis_garantia_alienacao_fiduciaria_to,"177,00",imoveis,garantia,alienacao,fiduciaria,to,,,,,
2019-01-31,direcionamento_6817_br,"6.758.543.042,60",direcionamento,6817,br,,,,,,,
2021-09-30,imoveis_area_total_ac,"74,28",imoveis,area,total,ac,,,,,,
2015-03-31,direcionamento_6716_br,"248.355,92",direcionamento,6716,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_ap,"33,00",imoveis,implantacao,isolado,ap,,,,,,
2019-04-30,imoveis_area_privativa_ba,"54,52",imoveis,area,privativa,ba,,,,,,
2018-04-30,imoveis_tipo_apartamento_rj,"293,00",imoveis,tipo,apartamento,rj,,,,,,
2020-08-31,direcionamento_6215_br,"67.847.830.680,12",direcionamento,6215,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_pi,"140,00",imoveis,tipo,apartamento,pi,,,,,,
2016-04-30,direcionamento_aplicacao_residencial_br,"434.342.315.594,51",direcionamento,aplicacao,residencial,br,,,,,,
2018-07-31,imoveis_area_total_ap,"135,39",imoveis,area,total,ap,,,,,,
2019-06-30,imoveis_valor_compra_br,"165.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_pi,"150,00",imoveis,dormitorio,2,pi,,,,,,
2019-02-28,imoveis_garantia_hipoteca_ac,"2,00",imoveis,garantia,hipoteca,ac,,,,,,
2019-01-31,direcionamento_6818_br,"0,00",direcionamento,6818,br,,,,,,,
2021-09-30,imoveis_area_total_al,"94,05",imoveis,area,total,al,,,,,,
2015-03-31,direcionamento_6719_br,"812.322.172,59",direcionamento,6719,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_ba,"1.093,00",imoveis,implantacao,isolado,ba,,,,,,
2019-04-30,imoveis_area_privativa_ce,"74,15",imoveis,area,privativa,ce,,,,,,
2018-04-30,imoveis_tipo_apartamento_rn,"374,00",imoveis,tipo,apartamento,rn,,,,,,
2020-08-31,direcionamento_6216_br,"240.516.396.406,89",direcionamento,6216,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_pr,"1.275,00",imoveis,tipo,apartamento,pr,,,,,,
2016-05-31,direcionamento_aplicacao_residencial_br,"439.557.712.348,60",direcionamento,aplicacao,residencial,br,,,,,,
2018-07-31,imoveis_area_total_ba,"73,22",imoveis,area,total,ba,,,,,,
2019-07-31,imoveis_valor_compra_br,"170.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_pr,"3.455,00",imoveis,dormitorio,2,pr,,,,,,
2019-02-28,imoveis_garantia_hipoteca_al,"12,00",imoveis,garantia,hipoteca,al,,,,,,
2019-01-31,direcionamento_6830_br,"7.017.299.093,67",direcionamento,6830,br,,,,,,,
2021-09-30,imoveis_area_total_am,"88,47",imoveis,area,total,am,,,,,,
2015-03-31,direcionamento_6720_br,"44.802.362.660,01",direcionamento,6720,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_ce,"763,00",imoveis,implantacao,isolado,ce,,,,,,
2019-04-30,imoveis_area_privativa_df,"62,60",imoveis,area,privativa,df,,,,,,
2018-04-30,imoveis_tipo_apartamento_ro,"177,00",imoveis,tipo,apartamento,ro,,,,,,
2020-08-31,direcionamento_6217_br,"55.711.867.435,56",direcionamento,6217,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_rj,"533,00",imoveis,tipo,apartamento,rj,,,,,,
2016-06-30,direcionamento_aplicacao_residencial_br,"441.953.523.772,98",direcionamento,aplicacao,residencial,br,,,,,,
2018-07-31,imoveis_area_total_ce,"87,64",imoveis,area,total,ce,,,,,,
2019-08-31,imoveis_valor_compra_br,"238.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_rj,"2.441,00",imoveis,dormitorio,2,rj,,,,,,
2019-02-28,imoveis_garantia_hipoteca_am,"151,00",imoveis,garantia,hipoteca,am,,,,,,
2019-01-31,direcionamento_6831_br,"42.238.066,99",direcionamento,6831,br,,,,,,,
2021-09-30,imoveis_area_total_ap,"105,35",imoveis,area,total,ap,,,,,,
2015-03-31,direcionamento_6722_br,"202.520.211,07",direcionamento,6722,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_df,"550,00",imoveis,implantacao,isolado,df,,,,,,
2019-04-30,imoveis_area_privativa_es,"56,85",imoveis,area,privativa,es,,,,,,
2018-04-30,imoveis_tipo_apartamento_rr,"66,00",imoveis,tipo,apartamento,rr,,,,,,
2020-08-31,direcionamento_6218_br,"3.100.054,40",direcionamento,6218,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_rn,"368,00",imoveis,tipo,apartamento,rn,,,,,,
2016-07-31,direcionamento_aplicacao_residencial_br,"446.948.495.865,30",direcionamento,aplicacao,residencial,br,,,,,,
2018-07-31,imoveis_area_total_df,"97,31",imoveis,area,total,df,,,,,,
2019-09-30,imoveis_valor_compra_br,"165.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_rn,"517,00",imoveis,dormitorio,2,rn,,,,,,
2019-02-28,imoveis_garantia_hipoteca_ap,"6,00",imoveis,garantia,hipoteca,ap,,,,,,
2019-01-31,direcionamento_6838_br,"0,00",direcionamento,6838,br,,,,,,,
2021-09-30,imoveis_area_total_ba,"94,40",imoveis,area,total,ba,,,,,,
2015-04-30,direcionamento_6100_br,"348.660.523.375,73",direcionamento,6100,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_es,"388,00",imoveis,implantacao,isolado,es,,,,,,
2019-04-30,imoveis_area_privativa_go,"70,00",imoveis,area,privativa,go,,,,,,
2018-04-30,imoveis_tipo_apartamento_rs,"1.258,00",imoveis,tipo,apartamento,rs,,,,,,
2020-08-31,direcionamento_6266_br,"3.733.862.755,45",direcionamento,6266,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_ro,"187,00",imoveis,tipo,apartamento,ro,,,,,,
2016-08-31,direcionamento_aplicacao_residencial_br,"451.805.334.271,67",direcionamento,aplicacao,residencial,br,,,,,,
2018-07-31,imoveis_area_total_es,"87,76",imoveis,area,total,es,,,,,,
2019-10-31,imoveis_valor_compra_br,"161.900,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_ro,"263,00",imoveis,dormitorio,2,ro,,,,,,
2019-02-28,imoveis_garantia_hipoteca_ba,"294,00",imoveis,garantia,hipoteca,ba,,,,,,
2019-01-31,direcionamento_6866_br,"2.515.266.490,58",direcionamento,6866,br,,,,,,,
2021-09-30,imoveis_area_total_ce,"85,06",imoveis,area,total,ce,,,,,,
2015-04-30,direcionamento_6101_br,"40.642.328.497,08",direcionamento,6101,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_go,"2.515,00",imoveis,implantacao,isolado,go,,,,,,
2019-04-30,imoveis_area_privativa_ma,"57,23",imoveis,area,privativa,ma,,,,,,
2018-04-30,imoveis_tipo_apartamento_sc,"660,00",imoveis,tipo,apartamento,sc,,,,,,
2020-08-31,direcionamento_6280_br,"211.037.899,76",direcionamento,6280,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_rr,"33,00",imoveis,tipo,apartamento,rr,,,,,,
2016-09-30,direcionamento_aplicacao_residencial_br,"458.374.880.891,55",direcionamento,aplicacao,residencial,br,,,,,,
2018-07-31,imoveis_area_total_go,"84,23",imoveis,area,total,go,,,,,,
2019-11-30,imoveis_valor_compra_br,"165.000,00",imoveis,valor,compra,br,,,,,,
2020-05-31,imoveis_dormitorio_2_rr,"24,00",imoveis,dormitorio,2,rr,,,,,,
2019-02-28,imoveis_garantia_hipoteca_ce,"283,00",imoveis,garantia,hipoteca,ce,,,,,,
2019-01-31,direcionamento_6880_br,"380.681.915,42",direcionamento,6880,br,,,,,,,
2021-09-30,imoveis_area_total_df,"85,04",imoveis,area,total,df,,,,,,
2015-04-30,direcionamento_6102_br,"21.620.354.163,42",direcionamento,6102,br,,,,,,,
2020-07-31,imoveis_implantacao_isolado_ma,"386,00",imoveis,implantacao,isolado,ma,,,,,,
2019-04-30,imoveis_area_privativa_mg,"57,39",imoveis,area,privativa,mg,,,,,,
2018-04-30,imoveis_tipo_apartamento_se,"218,00",imoveis,tipo,apartamento,se,,,,,,
2020-08-31,direcionamento_6707_br,"0,00",direcionamento,6707,br,,,,,,,
2021-06-30,imoveis_tipo_apartamento_rs,"871,00",imoveis,tipo,apartamento,rs,,,,,,
2016-10-31,direcionamento_aplicacao_residencial_br,"455.770.471.549,94",direcionamento,aplicacao,residencial,br,,,,,,
